date,slow_count,fast_count,avg(avg(sog)),fast,fast_vol,slow,slow_vol
2016-10-14,170,516,6.7271696987610925,502.4798981519802,64.95342053591413,176.47530557199525,31.24395186527784
2016-10-15,182,491,6.630446943842777,,,,
2016-10-16,166,521,6.745122163132059,,,,
2016-10-17,199,485,6.149022624747943,517.406654231046,65.2309292307126,186.9240799692121,31.37780259400419
2016-10-18,290,265,4.6802488488217735,457.04515930839005,72.09977331235045,274.4470033523908,31.416690875744496
2016-10-21,219,382,5.829731773685173,541.2976428513776,73.87209198159182,220.52391628195343,32.26001523121978
2016-10-22,174,530,6.852763783429487,,,,
2016-10-23,198,498,6.571335308053751,,,,
2016-10-24,170,521,6.9058253506724725,518.73085229321,73.8304440958072,181.55992452905573,31.920499881292642
2016-10-25,177,524,7.191180682161583,521.4249580779134,73.72255866550915,184.0836177297209,32.27959317320656
2016-10-26,190,518,6.793175531314577,533.1824263320132,73.04001221323966,192.2885381401546,32.592354973619344
2016-10-27,171,542,6.859804875608554,532.2295025346682,73.03239943099261,178.1550758605791,32.339246229627165
2016-10-28,181,537,6.711408241502447,514.4441722746246,72.81886753740831,184.93804275845963,32.801697560597724
2016-10-29,187,505,6.418409746904793,,,,
2016-10-30,213,517,6.5429610021229525,,,,
2016-10-31,227,511,6.365125052321704,523.8846718636872,72.76282489535556,192.69361245961719,32.9659507236483
2016-11-01,205,502,6.369770075358518,523.1519176087118,72.61332546148586,204.01680100960044,32.96559885996987
2016-11-02,192,502,6.408620125197934,525.9965145212046,72.33508767412289,194.47588428138985,32.928093164207944
2016-11-03,179,520,6.709451426593878,517.8533654263591,72.04967220948159,184.27132401180532,32.9130931438988
